edge,3,2023062018,fastq_manipulation/1.1.5-5,success,26.39999294281006
edge,3,2023062018,fastq_manipulation/1.1.5-6,success,27.33382511138916
edge,3,2023062018,fastq_manipulation/1.1.5-7,success,25.220043659210205
edge,3,2023062018,fastq_manipulation/1.1.5-8,success,24.70052409172058
edge,3,2023062018,fastq_manipulation/1.1.5-9,success,25.552308320999146
edge,3,2023062018,kallisto_quant/0.46.0.4-0,failure,29.340372323989868
edge,3,2023062018,kallisto_quant/0.46.0.4-1,error,16.755387783050537
edge,3,2023062018,kallisto_quant/0.46.0.4-2,success,33.12246084213257
edge,3,2023062018,kallisto_quant/0.46.0.4-3,success,28.413054943084717
edge,3,2023062018,kallisto_quant/0.46.0.4-4,failure,32.46875596046448
edge,3,2023062018,kallisto_quant/0.46.0.4-5,error,16.007387399673462
edge,3,2023062018,kallisto_quant/0.46.0.4-6,success,32.46271586418152
edge,3,2023062018,mummer_show_coords/4.0.0beta2+galaxy1-0,success,29.474780082702637
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-0,success,50.047229051589966
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-0,success,29.14144802093506
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-1,success,28.935179710388184
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-1,success,30.166340112686157
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-2,error,10.146097660064697
edge,3,2023062018,music_inspect_eset/0.1.1+galaxy0-2,success,30.34710717201233
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-0,failure,35.24370241165161
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-1,success,30.243097066879272
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-2,success,31.948880195617676
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-3,failure,25.690805435180664
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-4,success,18.199052333831787
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-5,success,20.61599636077881
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-6,success,16.3035249710083
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-7,success,15.422569036483765
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-8,success,17.070335149765015
edge,3,2023062018,ncbi_acc_download/0.2.5+galaxy0-9,success,14.549730777740479
edge,3,2023062018,poretools_squiggle/0.6.1a1.1-0,success,69.6805510520935
edge,3,2023062018,poretools_squiggle/0.6.1a1.1-1,success,35.414334774017334
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-0,success,52.57490515708923
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-0,success,29.988633155822754
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-1,success,29.120682954788208
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-1,failure,23.191296100616455
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-2,success,30.657546281814575
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-2,success,30.259589910507202
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-3,success,30.216355562210083
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-3,success,31.382927894592285
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-4,success,31.226840257644653
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-4,success,30.956406116485596
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-5,success,30.170464992523193
edge,3,2023062018,raceid_inspectclusters/0.2.3+galaxy2-5,success,29.56071424484253
edge,3,2023062018,racon/1.4.13-0,success,87.54917812347412
edge,3,2023062018,racon/1.4.13-1,success,31.569935083389282
edge,3,2023062018,samtools_idxstats/2.0.4-0,success,29.97984504699707
edge,3,2023062018,samtools_idxstats/2.0.4-0,success,24.89802885055542
edge,3,2023062018,samtools_idxstats/2.0.4-1,success,25.361018180847168
edge,3,2023062018,samtools_idxstats/2.0.4-1,success,26.944652318954468
edge,3,2023062018,scanpy_filter_cells/1.8.1+3+galaxy0-0,error,0.2883758544921875
edge,3,2023062018,scanpy_filter_cells/1.8.1+3+galaxy0-0,error,0.3051917552947998
edge,3,2023062018,scater_plot_pca/1.22.0-0,success,60.446584939956665
edge,3,2023062018,scater_plot_pca/1.22.0-0,success,32.32051467895508
edge,3,2023062018,sniffles/1.0.12+galaxy0-0,failure,24.35030698776245
edge,3,2023062018,sniffles/1.0.12+galaxy0-1,success,26.157941341400146
edge,3,2023062018,sniffles/1.0.12+galaxy0-2,success,26.2491238117218
edge,3,2023062018,sniffles/1.0.12+galaxy0-3,success,27.95880627632141
edge,3,2023062018,sniffles/1.0.12+galaxy0-4,error,9.015543222427368
edge,3,2023062018,sniffles/1.0.12+galaxy0-5,success,25.31431007385254
edge,3,2023062018,vcffixup/1.0.0_rc3+galaxy0-0,success,31.83212113380432
edge,3,2023062018,vcftools_annotate/0.1-0,failure,28.567961931228638
edge,6,2023051810,10x_bamtofastq/1.4.1-0,success,36.05205583572388
edge,6,2023051810,music_construct_eset/0.1.1+galaxy0-0,success,39.99516820907593
edge,6,2023051810,music_inspect_eset/0.1.1+galaxy0-0,success,61.24560546875
edge,6,2023051810,music_inspect_eset/0.1.1+galaxy0-1,success,39.7147901058197
edge,6,2023051810,music_inspect_eset/0.1.1+galaxy0-2,success,42.82943367958069
edge,6,2023051810,MDtag_filter/1.0.2-0,failure,31.24567437171936
edge,6,2023051810,MDtag_filter/1.0.2-1,failure,34.86544895172119
edge,6,2023051810,bam_to_sam/2.0.1-0,success,32.39729309082031
edge,6,2023051810,bam_to_sam/2.0.1-1,success,31.36795139312744
edge,6,2023051810,bam_to_sam/2.0.1-2,success,31.894047498703003
edge,6,2023051810,bamFilter/2.4.1-0,success,34.229878187179565
edge,6,2023051810,sam_merge2/1.2.0-0,failure,57.48941373825073
edge,6,2023051810,sam_merge2/1.2.0-1,failure,44.42757511138916
edge,6,2023051810,sam_to_bam/2.1.1-0,success,32.73881936073303
edge,6,2023051810,sam_to_bam/2.1.1-1,error,16.5959050655365
edge,6,2023051810,sam_to_bam/2.1.1-2,failure,41.0676052570343
edge,6,2023051810,samtool_filter2/1.8+galaxy1-0,success,35.788330078125
edge,6,2023051810,samtool_filter2/1.8+galaxy1-1,success,31.546633005142212
edge,6,2023051810,samtool_filter2/1.8+galaxy1-2,success,25.91927146911621
edge,6,2023051810,samtools_calmd/2.0.2-0,success,86.44553422927856
edge,6,2023051810,samtools_calmd/2.0.2-1,success,87.36919474601746
edge,6,2023051810,samtools_flagstat/2.0.3-0,success,30.403356790542603
edge,6,2023051810,samtools_idxstats/2.0.3-0,success,29.64722514152527
edge,6,2023051810,samtools_idxstats/2.0.3-1,failure,23.15391445159912
edge,6,2023051810,samtools_idxstats/2.0.4-0,success,32.15164613723755
edge,6,2023051810,samtools_idxstats/2.0.4-1,success,30.648574829101562
edge,6,2023051810,samtools_mpileup/2.1.4-0,success,44.07725191116333
edge,6,2023051810,samtools_mpileup/2.1.4-1,success,41.64553451538086
edge,6,2023051810,samtools_mpileup/2.1.4-2,success,38.054577112197876
edge,6,2023051810,samtools_mpileup/2.1.4-3,success,40.39693641662598
edge,6,2023051810,samtools_mpileup/2.1.4-4,success,34.04375696182251
edge,6,2023051810,samtools_rmdup/2.0.1-0,success,32.13731026649475
edge,6,2023051810,samtools_slice_bam/2.0.1-0,failure,31.402562379837036
edge,6,2023051810,samtools_slice_bam/2.0.1-1,success,36.02875900268555
edge,6,2023051810,samtools_slice_bam/2.0.1-2,success,31.271424293518066
edge,6,2023051810,samtools_sort/2.0.3-0,success,32.16828012466431
edge,6,2023051810,samtools_sort/2.0.3-1,success,31.78736925125122
edge,6,2023051810,samtools_sort/2.0.3-2,success,32.96112608909607
edge,6,2023051810,samtools_sort/2.0.3-3,success,31.62350058555603
edge,6,2023051810,samtools_sort/2.0.3-4,failure,31.716025352478027
edge,6,2023051810,samtools_sort/2.0.3-5,failure,32.96877193450928
edge,6,2023051810,samtools_sort/2.0.3-6,failure,31.663874864578247
edge,6,2023051810,samtools_sort/2.0.3-7,failure,31.255086660385132
edge,7,2023020621,alevin/1.5.1+galaxy0-0,error,4.717679262161255
edge,7,2023020621,alevin/1.5.1+galaxy0-1,error,3.540463447570801
edge,7,2023020621,salmonquantmerge/1.5.1+galaxy0-0,error,1.5888011455535889
edge,7,2023020621,_dropletBarcodePlot/1.6.1+galaxy2-0,error,3.7822279930114746
edge,7,2023020621,dropletutils_empty_drops/1.0.4+galaxy0-0,error,0.08760356903076172
edge,7,2023020621,dropletutils_read_10x/1.0.4+galaxy0-0,error,0.07130789756774902
edge,7,2023020621,ip_slice_image/0.3-0,error,2.3455312252044678
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-0,error,2.308223009109497
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-1,error,1.4969735145568848
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-10,error,1.5544202327728271
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-11,error,1.701418399810791
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-12,error,1.5440046787261963
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-13,error,2.37241530418396
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-14,error,2.263476848602295
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-15,error,1.5216708183288574
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-2,error,1.4841816425323486
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-3,error,1.5914463996887207
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-4,error,2.690673828125
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-5,error,1.5341806411743164
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-6,error,1.444338321685791
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-7,error,1.718266248703003
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-8,error,1.5021862983703613
edge,7,2023020621,anndata_inspect/0.6.22.post1+galaxy1-9,error,2.369494915008545
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-0,error,2.2659642696380615
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-1,error,2.5904476642608643
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-10,error,1.5609126091003418
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-11,error,2.2425930500030518
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-12,error,1.5087950229644775
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-13,error,1.2356815338134766
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-14,error,2.4054582118988037
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-15,error,1.1383886337280273
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-2,error,2.487653970718384
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-3,error,2.408731460571289
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-4,error,1.759082317352295
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-5,error,1.7317321300506592
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-6,error,2.5626437664031982
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-7,error,1.6251673698425293
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-8,error,1.5273182392120361
edge,7,2023020621,anndata_inspect/0.7.5+galaxy0-9,error,1.5370609760284424
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-0,error,1.4589953422546387
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-1,error,1.5690960884094238
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-10,error,1.2615573406219482
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-11,error,2.5531716346740723
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-12,error,1.1955976486206055
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-13,error,1.3701879978179932
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-14,error,3.0150198936462402
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-15,error,1.937042236328125
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-2,error,2.157296657562256
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-3,error,1.4538135528564453
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-4,error,1.5084760189056396
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-5,error,1.5838546752929688
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-6,error,1.194352626800537
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-7,error,2.2645750045776367
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-8,error,1.4540045261383057
edge,7,2023020621,anndata_inspect/0.7.5+galaxy1-9,error,1.5344741344451904
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-0,error,1.876600980758667
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-1,error,2.0876972675323486
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-10,error,2.418963670730591
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-2,error,3.3447887897491455
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-3,error,2.1514625549316406
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-4,error,2.081986904144287
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-5,error,2.228905439376831
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-6,error,1.6914973258972168
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-7,error,1.6562187671661377
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-8,error,1.2202589511871338
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy0-9,error,1.7232394218444824
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-0,error,1.7836887836456299
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-1,error,1.7901573181152344
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-10,error,2.8850910663604736
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-2,error,2.499300718307495
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-3,error,2.3973388671875
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-4,error,2.480273723602295
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-5,error,1.771404504776001
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-6,error,1.4342241287231445
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-7,error,2.360142707824707
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-8,error,1.7315778732299805
edge,7,2023020621,anndata_manipulate/0.7.5+galaxy1-9,error,1.6282069683074951
edge,7,2023020621,chromeister/1.5.a-0,error,2.4584741592407227
edge,7,2023020621,chromeister/1.5.a-1,error,2.725750684738159
edge,7,2023020621,chromeister/1.5.a-2,error,2.819284200668335
edge,7,2023020621,chromeister/1.5.a-3,error,2.5514883995056152
edge,7,2023020621,dropletutils/1.10.0+galaxy1-0,error,3.3677096366882324
edge,7,2023020621,dropletutils/1.10.0+galaxy1-1,error,4.138355255126953
edge,7,2023020621,dropletutils/1.10.0+galaxy1-2,error,3.9472479820251465
edge,7,2023020621,dropletutils/1.10.0+galaxy1-3,error,3.838379383087158
edge,7,2023020621,dropletutils/1.10.0+galaxy1-4,error,5.5502893924713135
edge,7,2023020621,dropletutils/1.10.0+galaxy1-5,error,4.432119131088257
edge,7,2023020621,dropletutils/1.10.0+galaxy2-0,error,2.6816518306732178
edge,7,2023020621,dropletutils/1.10.0+galaxy2-1,error,2.7017271518707275
edge,7,2023020621,dropletutils/1.10.0+galaxy2-2,error,2.659263849258423
edge,7,2023020621,dropletutils/1.10.0+galaxy2-3,error,2.62654709815979
edge,7,2023020621,dropletutils/1.10.0+galaxy2-4,error,2.9919166564941406
edge,7,2023020621,dropletutils/1.10.0+galaxy2-5,error,4.097475051879883
edge,7,2023020621,modify_loom/0.7.5+galaxy1-0,error,1.723808765411377
edge,7,2023020621,modify_loom/0.7.5+galaxy1-1,error,1.8161978721618652
edge,7,2023020621,modify_loom/0.7.5+galaxy1-2,error,1.7236740589141846
edge,7,2023020621,raceid_clustering/0.2.3+galaxy0-0,error,1.594963788986206
edge,7,2023020621,raceid_clustering/0.2.3+galaxy0-1,error,1.5921130180358887
edge,7,2023020621,raceid_clustering/0.2.3+galaxy0-2,error,1.2564899921417236
edge,7,2023020621,raceid_clustering/0.2.3+galaxy2-0,error,2.5752487182617188
edge,7,2023020621,raceid_clustering/0.2.3+galaxy2-1,error,2.8283398151397705
edge,7,2023020621,raceid_clustering/0.2.3+galaxy2-2,error,2.810554265975952
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy0-0,error,1.4362781047821045
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy0-1,error,1.6668751239776611
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy0-2,error,1.5015134811401367
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy0-3,error,2.153535842895508
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy0-4,error,1.398151159286499
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy2-0,error,1.3492553234100342
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy2-1,error,2.5301365852355957
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy2-2,error,1.07769775390625
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy2-3,error,1.537832498550415
edge,7,2023020621,raceid_filtnormconf/0.2.3+galaxy2-4,error,1.4933624267578125
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-0,error,2.504027843475342
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-1,error,2.579742431640625
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-2,error,2.593353509902954
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-3,error,2.3508806228637695
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-4,error,2.4710261821746826
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy0-5,error,2.486027240753174
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-0,error,4.317139625549316
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-1,error,2.9777705669403076
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-2,error,3.963360548019409
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-3,error,2.4243323802948
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-4,error,2.5080366134643555
edge,7,2023020621,raceid_inspectclusters/0.2.3+galaxy2-5,error,2.483304262161255
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy0-0,error,2.3100271224975586
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy0-1,error,2.4532647132873535
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy0-2,error,3.116119146347046
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy0-3,error,2.5401856899261475
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy0-4,error,2.626560926437378
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy2-0,error,2.389075994491577
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy2-1,error,2.850595712661743
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy2-2,error,2.4779138565063477
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy2-3,error,2.293687105178833
edge,7,2023020621,raceid_inspecttrajectory/0.2.3+galaxy2-4,error,2.4296271800994873
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy0-0,error,2.1740450859069824
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy0-1,error,2.8094375133514404
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy0-2,error,2.478227376937866
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy2-0,error,2.622105598449707
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy2-1,error,2.5036003589630127
edge,7,2023020621,raceid_trajectory/0.2.3+galaxy2-2,error,2.3285470008850098
edge,7,2023020621,scater_create_qcmetric_ready_sce/1.12.2-0,error,3.033987522125244
edge,7,2023020621,scater_create_qcmetric_ready_sce/1.22.0-0,error,1.8788363933563232
edge,7,2023020621,scater_filter/1.12.2-0,error,3.506040573120117
edge,7,2023020621,scater_filter/1.12.2-1,error,3.014364004135132
edge,7,2023020621,scater_filter/1.22.0-0,error,2.8541767597198486
edge,7,2023020621,scater_filter/1.22.0-1,error,2.7797200679779053
edge,7,2023020621,scater_plot_tsne/1.22.0-0,error,2.259249448776245
edge,11,2023031122,bcftools_cnv/1.10-0,success,47.940589427948
edge,11,2023031122,bcftools_cnv/1.10-1,success,32.07406783103943
edge,11,2023031122,bcftools_cnv/1.10-2,success,28.821897983551025
edge,11,2023031122,bcftools_cnv/1.10-3,success,24.740762948989868
edge,11,2023031122,bcftools_concat/1.10-0,success,37.34263777732849
edge,11,2023031122,bcftools_concat/1.10-1,success,32.77883458137512
edge,11,2023031122,bcftools_concat/1.10-2,success,33.327821493148804
edge,11,2023031122,bcftools_concat/1.10-3,success,34.98683786392212
edge,11,2023031122,bcftools_consensus/1.10+galaxy1-0,success,53.43307662010193
edge,11,2023031122,bcftools_consensus/1.10+galaxy1-1,error,18.014147996902466
edge,11,2023031122,bcftools_consensus/1.10+galaxy1-2,success,36.70628094673157
edge,11,2023031122,bcftools_consensus/1.10+galaxy1-3,success,29.169559478759766
edge,11,2023031122,bcftools_convert_to_vcf/1.10-0,success,37.0208158493042
edge,11,2023031122,bcftools_convert_to_vcf/1.10-1,success,30.915443897247314
edge,11,2023031122,bcftools_convert_to_vcf/1.10-2,error,10.51926326751709
edge,11,2023031122,bcftools_convert_to_vcf/1.10-3,error,20.850376844406128
edge,11,2023031122,bcftools_convert_to_vcf/1.10-4,error,12.583235263824463
edge,11,2023031122,bcftools_convert_to_vcf/1.10-5,error,14.95976710319519
edge,11,2023031122,bcftools_convert_to_vcf/1.10-6,error,15.658584594726562
edge,11,2023031122,bcftools_gtcheck/1.10-0,success,32.635817766189575
edge,11,2023031122,bcftools_mpileup/1.10-0,success,42.785417795181274
edge,11,2023031122,bcftools_mpileup/1.10-1,error,14.194403171539307
edge,11,2023031122,bcftools_mpileup/1.10-2,success,49.687216997146606
edge,11,2023031122,bcftools_mpileup/1.10-3,success,37.723663568496704
edge,11,2023031122,bcftools_mpileup/1.10-4,error,23.875301837921143
edge,11,2023031122,bcftools_mpileup/1.10-5,error,20.766731023788452
edge,11,2023031122,bcftools_norm/1.10-0,success,31.64870858192444
edge,11,2023031122,bcftools_norm/1.10-1,error,15.854227781295776
edge,11,2023031122,bcftools_norm/1.10-2,success,38.2833685874939
edge,11,2023031122,bcftools_norm/1.10-3,success,28.557119846343994
edge,11,2023031122,bcftools_norm/1.10-4,success,33.96657419204712
edge,11,2023031122,bcftools_norm/1.10-5,success,36.35513520240784
edge,11,2023031122,bcftools_norm/1.10-6,success,30.341376543045044
edge,11,2023031122,bcftools_plugin_counts/1.10+galaxy1-0,success,35.375784397125244
edge,11,2023031122,bcftools_plugin_fixploidy/1.10-0,success,37.517592906951904
edge,11,2023031122,bcftools_plugin_mendelian/1.10-0,success,35.95830273628235
edge,11,2023031122,bcftools_plugin_mendelian/1.10-1,success,29.842949628829956
edge,11,2023031122,bcftools_plugin_missing2ref/1.10-0,success,26.786850214004517
edge,11,2023031122,bcftools_plugin_setgt/1.10-0,success,24.980611562728882
edge,11,2023031122,bcftools_query_list_samples/1.10-0,success,28.869645595550537
edge,11,2023031122,jasminesv/1.0.11+galaxy1-0,success,41.85314059257507
edge,11,2023031122,jasminesv/1.0.11+galaxy1-1,success,40.38590669631958
edge,11,2023031122,jasminesv/1.0.11+galaxy1-2,success,36.47914981842041
edge,11,2023031122,jasminesv/1.0.11+galaxy1-3,error,23.780614137649536
edge,11,2023031122,sniffles/1.0.12+galaxy0-0,success,33.31364154815674
edge,11,2023031122,sniffles/1.0.12+galaxy0-1,success,29.294809579849243
edge,11,2023031122,sniffles/1.0.12+galaxy0-2,success,28.08808732032776
edge,11,2023031122,sniffles/1.0.12+galaxy0-3,success,28.75612473487854
edge,11,2023031122,sniffles/1.0.12+galaxy0-4,success,27.317148685455322
edge,11,2023031122,sniffles/1.0.12+galaxy0-5,success,27.649250507354736
edge,11,2023031122,snpEff/4.3+T.galaxy1-0,success,28.784287452697754
edge,11,2023031122,snpEff_build_gb/4.3+T.galaxy4-0,success,46.54959535598755
edge,11,2023031122,snpEff_build_gb/4.3+T.galaxy4-1,success,52.76482915878296
edge,11,2023031122,snpEff_build_gb/4.3+T.galaxy4-2,error,9.30101990699768
edge,11,2023031122,snpEff_build_gb/4.3+T.galaxy4-3,success,36.79941010475159
edge,11,2023031122,snpEff_build_gb/4.3+T.galaxy4-4,success,41.64042687416077
edge,11,2023031122,snpEff_databases/4.3+T.galaxy2-0,success,72.26008915901184
edge,11,2023031122,snpEff_databases/4.3+T.galaxy2-1,success,71.8542320728302
edge,11,2023031122,snpEff_download/4.3+T.galaxy2-0,success,18.461742877960205
edge,11,2023031122,snpEff_download/4.3+T.galaxy2-1,success,16.70293927192688
edge,11,2023031122,snpEff_get_chr_names/4.3+T.galaxy2-0,failure,34.510648250579834
edge,11,2023031122,snpEff_get_chr_names/4.3+T.galaxy2-1,success,33.15529990196228
edge,11,2023031122,snpSift_annotate/4.3+t.galaxy1-0,success,47.947043895721436
edge,11,2023031122,snpSift_annotate/4.3+t.galaxy1-1,success,29.011518478393555
